vehicle_id,capacity,lon,lat,kwh_per_100km,kwh_per_100km_per_pax
1429,4,-73.9881124313439,40.74440222904256,11.15,0.283
1430,4,-73.98585820522902,40.74296955788457,11.15,0.283
1431,4,-73.99408483506413,40.743251461433324,11.15,0.283
1432,4,-73.98487185654595,40.74283303559499,11.15,0.283
1433,4,-73.98940428929095,40.741284402184746,11.15,0.283
1434,4,-73.99272294750872,40.7437309079725,11.15,0.283
1435,4,-73.98360470321695,40.749694081516154,11.15,0.283
1436,4,-73.98373824482165,40.743505811184406,11.15,0.283
1437,4,-73.99226267734355,40.74520427908504,11.15,0.283
1438,4,-73.9829236932964,40.74434711764814,11.15,0.283
1439,4,-73.99076826854552,40.74609468136345,11.15,0.283
1440,4,-73.98448379800166,40.743798898447785,11.15,0.283
1441,4,-73.98728863331337,40.74889304350606,11.15,0.283
1442,4,-73.9865899434785,40.7416411037563,11.15,0.283
1443,4,-73.9905592512506,40.7492880158192,11.15,0.283
1444,4,-73.99253032688101,40.744266716072474,11.15,0.283
1445,4,-73.99051328955701,40.741647583178484,11.15,0.283
1446,4,-73.98489940889661,40.74438451676874,11.15,0.283
1447,4,-73.9899614883841,40.74929167770542,11.15,0.283
1448,4,-73.98904938106259,40.74473274264214,11.15,0.283
1449,4,-73.9885635532186,40.7491563836251,11.15,0.283
1450,4,-73.99108456202026,40.7502000818639,11.15,0.283
1451,4,-73.99155209715428,40.74529815177168,11.15,0.283
1452,4,-73.99344777187521,40.747354006779425,11.15,0.283
1453,4,-73.98887476553568,40.74407519305213,11.15,0.283
1454,4,-73.99389056108976,40.7424380873407,11.15,0.283
1455,4,-73.98279582739046,40.74286036185464,11.15,0.283
1456,4,-73.98644687552184,40.74442474934646,11.15,0.283
1457,4,-73.99429907719191,40.744041400327646,11.15,0.283
1458,4,-73.98845842779787,40.74783943675852,11.15,0.283
1459,4,-73.9876378300135,40.74855223147667,11.15,0.283
1460,4,-73.98753147914793,40.74364770733466,11.15,0.283
1461,4,-73.98856851370952,40.747200913786386,11.15,0.283
1462,4,-73.98457231776173,40.74900493993325,11.15,0.283
1463,4,-73.98288647313781,40.74161622457384,11.15,0.283
1464,4,-73.9840564795278,40.745279233362,11.15,0.283
1465,4,-73.99351319673973,40.74366946735883,11.15,0.283
1466,4,-73.98418643294703,40.74681976956629,11.15,0.283
1467,4,-73.993089501512,40.74371566671029,11.15,0.283
1468,4,-73.99307622781517,40.74486524018803,11.15,0.283
1469,4,-73.98506616643,40.743984222735996,11.15,0.283
1470,4,-73.98610378854049,40.7481748138877,11.15,0.283
1471,4,-73.99052381718491,40.74484093617126,11.15,0.283
1472,4,-73.9913589152926,40.74982839565318,11.15,0.283
1473,4,-73.98608011071184,40.74369167098155,11.15,0.283
1474,4,-73.98388685329913,40.74933313417221,11.15,0.283
1475,4,-73.98560506947183,40.74405920450604,11.15,0.283
1476,4,-73.98834121492366,40.749733873002434,11.15,0.283
1477,4,-73.98391026558659,40.748918126685496,11.15,0.283
1478,4,-73.98984696177696,40.741381227242755,11.15,0.283
1479,4,-73.99274879868445,40.7436310041829,11.15,0.283
1480,4,-73.99411948763067,40.74701711536336,11.15,0.283
1481,4,-73.98920584597292,40.74743490436853,11.15,0.283
1482,4,-73.99321207868113,40.74192814257607,11.15,0.283
1483,4,-73.99360303357005,40.74703003877191,11.15,0.283
1484,4,-73.99321779771785,40.74557026732969,11.15,0.283
1485,4,-73.99028216906035,40.74795034217077,11.15,0.283
1486,4,-73.99132729217474,40.74211431707686,11.15,0.283
1487,4,-73.9837876162538,40.74524993166957,11.15,0.283
1488,4,-73.98561304576802,40.744083605893884,11.15,0.283
1489,4,-73.99153257790591,40.74968799614461,11.15,0.283
1490,4,-73.9898389313955,40.7499307261778,11.15,0.283
1491,4,-73.99109672505534,40.74316380206656,11.15,0.283
1492,4,-73.98893650917498,40.7468864774348,11.15,0.283
1493,4,-73.99294593898043,40.745634603291755,11.15,0.283
1494,4,-73.9866408712645,40.74567298333577,11.15,0.283
1495,4,-73.99272419391728,40.745007273500605,11.15,0.283
1496,4,-73.98257632697148,40.74564894902753,11.15,0.283
1497,4,-73.98985659117062,40.745048835995206,11.15,0.283
1498,4,-73.98338280512024,40.74430178081596,11.15,0.283
1499,4,-73.98446353438321,40.74153774466366,11.15,0.283
1500,4,-73.99053702294827,40.74277097329899,11.15,0.283
1501,4,-73.98783040283408,40.73956062084448,11.15,0.283
1502,4,-73.98838324259881,40.739062488740345,11.15,0.283
1503,4,-73.98974185843429,40.74023035511969,11.15,0.283
1504,4,-73.98412872083259,40.73353914195084,11.15,0.283
1505,4,-73.99244870767976,40.73603696078556,11.15,0.283
1506,4,-73.98446043121506,40.733542308139214,11.15,0.283
1507,4,-73.98654505403353,40.735626278834864,11.15,0.283
1508,4,-73.9825346752037,40.7353214331935,11.15,0.283
1509,4,-73.99233034466737,40.73375701862995,11.15,0.283
1510,4,-73.99342686965642,40.73849348074396,11.15,0.283
1511,4,-73.99106774637251,40.732310015237445,11.15,0.283
1512,4,-73.98769621328532,40.73917133052663,11.15,0.283
1513,4,-73.98622126521921,40.73496902172421,11.15,0.283
1514,4,-73.9908480625668,40.733460490590545,11.15,0.283
1515,4,-73.98481103587444,40.73275948429698,11.15,0.283
1516,4,-73.99395963792254,40.732936043224704,11.15,0.283
1517,4,-73.98524902848459,40.74001689779488,11.15,0.283
1518,4,-73.98815081572756,40.73319888759074,11.15,0.283
1519,4,-73.99092966663049,40.74108305353603,11.15,0.283
1520,4,-73.9861753384763,40.73701008872889,11.15,0.283
1521,4,-73.98516691768174,40.73759573384728,11.15,0.283
1522,4,-73.99187886254805,40.73267379916988,11.15,0.283
1523,4,-73.98587618187351,40.73497157395194,11.15,0.283
1524,4,-73.99342354671454,40.739865841286445,11.15,0.283
1525,4,-73.9924821037837,40.73517461236476,11.15,0.283
1526,4,-73.98632730194812,40.73300723563021,11.15,0.283
1527,4,-73.9939574052459,40.732531861356605,11.15,0.283
1528,4,-73.98429590631771,40.736091708457266,11.15,0.283
1529,4,-73.9877662482504,40.735756568675384,11.15,0.283
1530,4,-73.99225492231974,40.73502430333219,11.15,0.283
1531,4,-73.98333700053323,40.7402685261258,11.15,0.283
1532,4,-73.98979310705572,40.73476244351869,11.15,0.283
1533,4,-73.98707205781693,40.73425933316912,11.15,0.283
1534,4,-73.9868433756997,40.73962069656644,11.15,0.283
1535,4,-73.98648697086604,40.73369469053182,11.15,0.283
1536,4,-73.99423174579309,40.73644458591902,11.15,0.283
1537,4,-73.99288363568687,40.73493133377508,11.15,0.283
1538,4,-73.98889502049875,40.73704499965492,11.15,0.283
1539,4,-73.99009344733258,40.74037023619714,11.15,0.283
1540,4,-73.98291690353476,40.73578488937694,11.15,0.283
1541,4,-73.990657855542,40.73284375287108,11.15,0.283
1542,4,-73.98745047092012,40.735989406928645,11.15,0.283
1543,4,-73.9942884514363,40.73649418998579,11.15,0.283
1544,4,-73.98541021011327,40.73230539965501,11.15,0.283
1545,4,-73.98507851629624,40.74012297967224,11.15,0.283
1546,4,-73.99303777126377,40.738419728134254,11.15,0.283
1547,4,-73.9938697869838,40.74032775639916,11.15,0.283
1548,4,-73.99167948797869,40.736106180236774,11.15,0.283
1549,4,-73.98279505005266,40.73772192307273,11.15,0.283
1550,4,-73.98570690671778,40.733719481818966,11.15,0.283
1551,4,-73.99167840422446,40.737734581529104,11.15,0.283
1552,4,-73.98842436213246,40.73673158684568,11.15,0.283
1553,4,-73.99351396304583,40.73285201858972,11.15,0.283
1554,4,-73.98929522797981,40.73467411037743,11.15,0.283
1555,4,-73.98472624397006,40.74098287594939,11.15,0.283
1556,4,-73.99092790096425,40.73766161641125,11.15,0.283
1557,4,-73.99332059358997,40.73333441803912,11.15,0.283
1558,4,-73.9920035678456,40.73729857025086,11.15,0.283
1559,4,-73.99109858650084,40.73539446896855,11.15,0.283
1560,4,-73.98381945196807,40.7367876277807,11.15,0.283
1561,4,-73.98278329976617,40.73609402548078,11.15,0.283
1562,4,-73.98708615403264,40.739541113391894,11.15,0.283
1563,4,-73.9855994086197,40.73246716565204,11.15,0.283
1564,4,-73.98405185463741,40.740551276014216,11.15,0.283
1565,4,-73.99208475041735,40.7338710147061,11.15,0.283
1566,4,-73.99085002471041,40.73539523817373,11.15,0.283
1567,4,-73.98318750935888,40.733315692120335,11.15,0.283
1568,4,-73.98976828235017,40.73834304525924,11.15,0.283
1569,4,-73.98782205831215,40.739134827802495,11.15,0.283
1570,4,-73.98980529992922,40.73805221054784,11.15,0.283
1571,4,-73.98562965602534,40.73481562881236,11.15,0.283
1572,4,-73.99222141078103,40.73470189848476,11.15,0.283
1573,4,-73.99302235391785,40.737733125542015,11.15,0.283
1574,4,-73.98247608793892,40.73595529640164,11.15,0.283
1575,4,-73.98427790646934,40.7348328801784,11.15,0.283
1576,4,-73.99173262640787,40.73989853913778,11.15,0.283
1577,4,-73.98335525017525,40.73766973689555,11.15,0.283
1578,4,-73.98591856863088,40.739300393226394,11.15,0.283
1579,4,-73.98959353426278,40.73527025198821,11.15,0.283
1580,4,-73.9843709794013,40.73426400409245,11.15,0.283
1581,4,-73.99334963577434,40.736099449604005,11.15,0.283
1582,4,-73.98930267313119,40.736742935832865,11.15,0.283
1583,4,-73.98359725124753,40.73769188679366,11.15,0.283
1584,4,-73.99051397993553,40.738976067282564,11.15,0.283
1585,4,-73.98605414827327,40.73532939761955,11.15,0.283
1586,4,-73.99330067631004,40.73988109431928,11.15,0.283
1587,4,-73.98574008481717,40.73624098408362,11.15,0.283
1588,4,-73.98719310445709,40.738663466792445,11.15,0.283
1589,4,-73.98437189864056,40.737210535433256,11.15,0.283
1590,4,-73.9912784369836,40.74057263519241,11.15,0.283
1591,4,-73.98989631642704,40.738144804587485,11.15,0.283
1592,4,-73.98728666972433,40.73912019778737,11.15,0.283
1593,4,-73.98644104680517,40.736884992196416,11.15,0.283
1594,4,-73.99305505282334,40.73568501886035,11.15,0.283
1595,4,-73.98453701978532,40.737857203077034,11.15,0.283
1596,4,-73.99431276998818,40.736151912381224,11.15,0.283
1597,4,-73.98585255480432,40.73811956587501,11.15,0.283
1598,4,-73.99129566540378,40.740644049226205,11.15,0.283
1599,4,-73.98656096517718,40.735526425490114,11.15,0.283
1600,4,-73.99026465343415,40.73374091023016,11.15,0.283
1601,4,-73.98669630773114,40.739599035503915,11.15,0.283
1602,4,-73.98611203443278,40.73602871281569,11.15,0.283
1603,4,-73.98906456804754,40.73336439936494,11.15,0.283
1604,4,-73.98481165989674,40.73928607342433,11.15,0.283
1605,4,-73.98302301621692,40.74040255640033,11.15,0.283
1606,4,-73.98689982600293,40.73870957704798,11.15,0.283
1607,4,-73.99348009089688,40.73597291832698,11.15,0.283
1608,4,-73.99170957125801,40.73842876886623,11.15,0.283
1609,4,-73.98588684985471,40.73553574422611,11.15,0.283
1610,4,-73.98716354481917,40.732830808635796,11.15,0.283
1611,4,-73.98844553929413,40.73714986757274,11.15,0.283
1612,4,-73.98765492805069,40.73750743534538,11.15,0.283
1613,4,-73.9906042492535,40.73996083643926,11.15,0.283
1614,4,-73.98399672480708,40.73781798067095,11.15,0.283
1615,4,-73.98732596319547,40.73722747135885,11.15,0.283
1616,4,-73.98893798241868,40.73639548526453,11.15,0.283
1617,4,-73.98352823658325,40.73278031405655,11.15,0.283
1618,4,-73.98784087465076,40.73516708597213,11.15,0.283
1619,4,-73.98775524247812,40.73324883370954,11.15,0.283
1620,4,-73.98838977479501,40.73930413348222,11.15,0.283
1621,4,-73.98354001378219,40.73443606913891,11.15,0.283
1622,4,-73.98862638445877,40.73744003991893,11.15,0.283
1623,4,-73.9867720751673,40.73647193356978,11.15,0.283
1624,4,-73.9852950702762,40.732945396571616,11.15,0.283
1625,4,-73.98838705870129,40.73297429127083,11.15,0.283
1626,4,-73.99034144633032,40.73765440431437,11.15,0.283
1627,4,-73.98731861017598,40.73669263040413,11.15,0.283
1628,4,-73.99426822518458,40.73409499631168,11.15,0.283
1629,4,-73.98495725069154,40.736807839383324,11.15,0.283
1630,4,-73.9832466556375,40.73385408516905,11.15,0.283
1631,4,-73.98436418991187,40.737385403628814,11.15,0.283
1632,4,-73.99028383596985,40.733223692738484,11.15,0.283
1633,4,-73.99386742774988,40.732419936512166,11.15,0.283
1634,4,-73.99370495505578,40.7412639731803,11.15,0.283
1635,4,-73.98256783829297,40.73375636638494,11.15,0.283
1636,4,-73.98463924725365,40.732308966604904,11.15,0.283
1637,4,-73.98434601281828,40.73543006938772,11.15,0.283
1638,4,-73.99280075882879,40.73407189105572,11.15,0.283
1639,4,-73.98685931598172,40.74021281059729,11.15,0.283
1640,4,-73.9883274940886,40.73522153843593,11.15,0.283
1641,4,-73.99374477251168,40.73713556737627,11.15,0.283
1642,4,-73.991580560776,40.73580675165943,11.15,0.283
1643,4,-73.98652272731482,40.738152301496655,11.15,0.283
1644,4,-73.98766538237447,40.73706032459555,11.15,0.283
1645,4,-73.98531529643533,40.739283965803125,11.15,0.283
1646,4,-73.99211877128992,40.73486605318352,11.15,0.283
1647,4,-73.98516124392124,40.730781197722784,11.15,0.283
1648,4,-73.9872099231715,40.72495661786123,11.15,0.283
1649,4,-73.99128040785581,40.72556452979984,11.15,0.283
1650,4,-73.9827642782582,40.72745283391499,11.15,0.283
1651,4,-73.9934456261532,40.72836961733994,11.15,0.283
1652,4,-73.99296094885922,40.7318932482195,11.15,0.283
1653,4,-73.99127971345867,40.730862894774724,11.15,0.283
1654,4,-73.99021908607176,40.726094255005236,11.15,0.283
1655,4,-73.98417301801608,40.72561192184782,11.15,0.283
1656,4,-73.98248688965255,40.72397694060465,11.15,0.283
1657,4,-73.98532769983125,40.72563458657249,11.15,0.283
1658,4,-73.99257170527414,40.726772761449354,11.15,0.283
1659,4,-73.99233888488357,40.73139617168097,11.15,0.283
1660,4,-73.99138249171511,40.726406198623124,11.15,0.283
1661,4,-73.98584190766394,40.724043644450326,11.15,0.283
1662,4,-73.99254725594398,40.72700330961681,11.15,0.283
1663,4,-73.99373833080652,40.72468202946631,11.15,0.283
1664,4,-73.99116173195875,40.724663216600185,11.15,0.283
1665,4,-73.98422858816485,40.73065569235347,11.15,0.283
1666,4,-73.98360086121959,40.72830910772192,11.15,0.283
1667,4,-73.99234973136315,40.72423508134215,11.15,0.283
1668,4,-73.99262795825429,40.72917159793117,11.15,0.283
1669,4,-73.99130461816146,40.72846324270677,11.15,0.283
1670,4,-73.99083746114395,40.72715264356554,11.15,0.283
1671,4,-73.99388894044043,40.72952990881102,11.15,0.283
1672,4,-73.98751925846594,40.7245734225126,11.15,0.283
1673,4,-73.98789513435555,40.72559421079203,11.15,0.283
1674,4,-73.9885071701993,40.73028702250129,11.15,0.283
1675,4,-73.98832152795367,40.730712497073014,11.15,0.283
1676,4,-73.98250422339301,40.730589876045656,11.15,0.283
1677,4,-73.98357334849328,40.73041040145996,11.15,0.283
1678,4,-73.98553775735462,40.72419530685621,11.15,0.283
1679,4,-73.98628870816691,40.72729422507333,11.15,0.283
1680,4,-73.98833834234611,40.731673657292504,11.15,0.283
1681,4,-73.99015567210489,40.7318230739368,11.15,0.283
1682,4,-73.98251510150035,40.72632494513302,11.15,0.283
1683,4,-73.98394467093887,40.73207691690422,11.15,0.283
1684,4,-73.98794344905276,40.72756840220694,11.15,0.283
1685,4,-73.9927940959665,40.723461012249196,11.15,0.283
1686,4,-73.99360656472537,40.729279770426324,11.15,0.283
1687,4,-73.99426218176123,40.72538336557993,11.15,0.283
1688,4,-73.9868604656944,40.7264640880829,11.15,0.283
1689,4,-73.98740089518832,40.724091068093344,11.15,0.283
1690,4,-73.99188476398442,40.72904219342827,11.15,0.283
1691,4,-73.98865588094341,40.72331651449245,11.15,0.283
1692,4,-73.98756352187077,40.729783342339836,11.15,0.283
1693,4,-73.99324741282295,40.728297269685825,11.15,0.283
1694,4,-73.98998513528926,40.72613580468557,11.15,0.283
1695,4,-73.98686858100889,40.730746201565495,11.15,0.283
1696,4,-73.98268085837823,40.72722798143576,11.15,0.283
1697,4,-73.9863202967481,40.72838552040485,11.15,0.283
1698,4,-73.98455864159337,40.731838794391074,11.15,0.283
1699,4,-73.99272799157914,40.72993681821966,11.15,0.283
1700,4,-73.98468804462242,40.72505770722271,11.15,0.283
1701,4,-73.98836802529269,40.72978823315432,11.15,0.283
1702,4,-73.98596818260172,40.7240185838077,11.15,0.283
1703,4,-73.98272883902422,40.727718042508556,11.15,0.283
1704,4,-73.98570599391633,40.72824649844673,11.15,0.283
1705,4,-73.98963433534225,40.723569732869194,11.15,0.283
1706,4,-73.98465623059599,40.72968574371843,11.15,0.283
1707,4,-73.98717340825509,40.72987498398194,11.15,0.283
1708,4,-73.99324692125252,40.73221134838958,11.15,0.283
1709,4,-73.98363460267507,40.73107278797876,11.15,0.283
1710,4,-73.98848351471257,40.730820264385414,11.15,0.283
1711,4,-73.99433283125741,40.73106354651131,11.15,0.283
1712,4,-73.98691001543644,40.723592071191725,11.15,0.283
1713,4,-73.98791750824574,40.727001060464154,11.15,0.283
1714,4,-73.9838304094498,40.72338224896563,11.15,0.283
1715,4,-73.99175414244073,40.72965102101794,11.15,0.283
1716,4,-73.9886170627641,40.72797790587418,11.15,0.283
1717,4,-73.99145383730676,40.72702106929966,11.15,0.283
1718,4,-73.98999333649313,40.73184199861093,11.15,0.283
1719,4,-73.98801223685444,40.72567198831742,11.15,0.283
1720,4,-73.98247463357727,40.72881682500013,11.15,0.283
1721,4,-73.99003882028147,40.72749448263894,11.15,0.283
1722,4,-73.98517981241194,40.729276381645086,11.15,0.283
1723,4,-73.993210675577,40.73107500362072,11.15,0.283
1724,4,-73.99338955219315,40.72740344890662,11.15,0.283
1725,4,-73.99280352433887,40.724920953284354,11.15,0.283
1726,4,-73.9894322975967,40.730667055337214,11.15,0.283
1727,4,-73.98349806672736,40.726062527719556,11.15,0.283
1728,4,-73.98581774878235,40.72966646067099,11.15,0.283
1729,4,-73.98773657911015,40.72925471343863,11.15,0.283
1730,4,-73.99260282236726,40.72540385557855,11.15,0.283
1731,4,-73.98851443212354,40.72746648151511,11.15,0.283
1732,4,-73.99190546432264,40.72874023712301,11.15,0.283
1733,4,-73.98585135329934,40.72927151809282,11.15,0.283
1734,4,-73.9868233669617,40.728049592906004,11.15,0.283
1735,4,-73.99006576528646,40.73151525378253,11.15,0.283
1736,4,-73.99044234019429,40.72515576504525,11.15,0.283
1737,4,-73.99272354904876,40.727439966888305,11.15,0.283
1738,4,-73.98970593485768,40.730334080102104,11.15,0.283
1739,4,-73.99411954293677,40.72851116542343,11.15,0.283
1740,4,-73.98566522701763,40.724683728447985,11.15,0.283
1741,4,-73.98384643413713,40.72503567126157,11.15,0.283
1742,4,-73.98663317461576,40.729793949144195,11.15,0.283
1743,4,-73.99211752246313,40.72896371493695,11.15,0.283
1744,4,-73.98525458662813,40.729742905098995,11.15,0.283
1745,4,-73.98429609819561,40.7299523502882,11.15,0.283
1746,4,-73.98907950222592,40.72713309250252,11.15,0.283
1747,4,-73.99366494334694,40.72994954976124,11.15,0.283
1748,4,-73.98978952173567,40.729407438427806,11.15,0.283
1749,4,-73.98880696181381,40.731051002223545,11.15,0.283
1750,4,-73.9889743463333,40.729936802850276,11.15,0.283
1751,4,-73.98981460525552,40.72529986294004,11.15,0.283
1752,4,-73.9921346623727,40.7258651030105,11.15,0.283
1753,4,-73.98755921570219,40.73027303218985,11.15,0.283
1754,4,-73.98859287944151,40.72786719472821,11.15,0.283
1755,4,-73.98446410688496,40.73010303466799,11.15,0.283
1756,4,-73.98655573156508,40.72685147939792,11.15,0.283
1757,4,-73.9867236239137,40.72951274255309,11.15,0.283
1758,4,-73.98350394360035,40.72980436139202,11.15,0.283
1759,4,-73.98491982182213,40.73166028376678,11.15,0.283
1760,4,-73.9929916361358,40.72958221611979,11.15,0.283
1761,4,-73.98942400292445,40.725952609057984,11.15,0.283
1762,4,-73.98714852654945,40.725650332356174,11.15,0.283
1763,4,-73.98667178973035,40.72611142802678,11.15,0.283
1764,4,-73.98406600149447,40.72480705117519,11.15,0.283
1765,4,-73.98614317609699,40.72411321051932,11.15,0.283
1766,4,-73.9935383266752,40.729359663610026,11.15,0.283
1767,4,-73.99087309877672,40.72859704959655,11.15,0.283
1768,4,-73.98313356275972,40.72390438379945,11.15,0.283
1769,4,-73.98264213797857,40.7236838193392,11.15,0.283
1770,4,-73.98291039417259,40.73079863930513,11.15,0.283
1771,4,-73.98324940260167,40.72688710650374,11.15,0.283
1772,4,-73.98766942243753,40.73017724717031,11.15,0.283
1773,4,-73.98924826865662,40.72966060752699,11.15,0.283
1774,4,-73.99271234137004,40.726902258190215,11.15,0.283
1775,4,-73.98940961360721,40.73109996817409,11.15,0.283
1776,4,-73.99164382528087,40.72413151504113,11.15,0.283
1777,4,-73.99210652491148,40.72978943406905,11.15,0.283
1778,4,-73.98521558343806,40.73190418172314,11.15,0.283
1779,4,-73.98426617773654,40.727012537647916,11.15,0.283
1780,4,-73.98886381750602,40.72827831055655,11.15,0.283
1781,4,-73.98899268010443,40.724318581294355,11.15,0.283
1782,4,-73.9848493222752,40.727585178219314,11.15,0.283
1783,4,-73.9866273806606,40.72963513941905,11.15,0.283
1784,4,-73.98252295215886,40.7263130589002,11.15,0.283
1785,4,-73.99132571373897,40.72708095340155,11.15,0.283
1786,4,-73.98823662997076,40.7245794547219,11.15,0.283
1787,4,-73.98603156738854,40.72438501345453,11.15,0.283
1788,4,-73.99055565110513,40.72586420843087,11.15,0.283
1789,4,-73.99375795394008,40.73080409667213,11.15,0.283
1790,4,-73.990685219983,40.72491119907731,11.15,0.283
1791,4,-73.98441765603131,40.73033647256604,11.15,0.283
1792,4,-73.99013287010749,40.72873152776359,11.15,0.283
1793,4,-73.99435382193592,40.72917000130528,11.15,0.283
1794,4,-73.98775726545772,40.72691399692752,11.15,0.283
1795,4,-73.98335243964091,40.72439367556924,11.15,0.283
1796,4,-73.99276345767895,40.73144051558064,11.15,0.283
1797,4,-73.99137646025144,40.72590827518994,11.15,0.283
1798,4,-73.9833237901554,40.72963863686525,11.15,0.283
1799,4,-73.99391728571452,40.72657314329654,11.15,0.283
1800,4,-73.98248486714117,40.728096796389366,11.15,0.283
1801,4,-73.98717851617701,40.73223282580257,11.15,0.283
1802,4,-73.98968955637493,40.72525529730647,11.15,0.283
1803,4,-73.98649982147033,40.73008893616133,11.15,0.283
1804,4,-73.98359241229484,40.72495297781072,11.15,0.283
1805,4,-73.98814631834486,40.72514439256785,11.15,0.283
1806,4,-73.99191519939205,40.72550046383007,11.15,0.283
1807,4,-73.98577253677526,40.73009426125617,11.15,0.283
1808,4,-73.98415523970449,40.72844159969876,11.15,0.283
1809,4,-73.99124719492706,40.72643373761488,11.15,0.283
1810,4,-73.99395442917191,40.726570218460076,11.15,0.283
1811,4,-73.98489607042981,40.731020964176466,11.15,0.283
1812,4,-73.9894785727268,40.72970739951699,11.15,0.283
1813,4,-73.98962017513537,40.73169363270918,11.15,0.283
1814,4,-73.99226701312178,40.73207397306319,11.15,0.283
1815,4,-73.98282491555207,40.72786603024813,11.15,0.283
1816,4,-73.99320274803726,40.72532983413467,11.15,0.283
1817,4,-73.99295346687128,40.72889018031481,11.15,0.283
1818,4,-73.99105838724498,40.723968718264956,11.15,0.283
1819,4,-73.98991879025623,40.72731771494931,11.15,0.283
1820,4,-73.98491697026893,40.72584897737254,11.15,0.283
1821,4,-73.98338474369426,40.73218963656763,11.15,0.283
1822,4,-73.99176282099086,40.730005604214185,11.15,0.283
1823,4,-73.98556234625083,40.726922052761275,11.15,0.283
1824,4,-73.98446461358432,40.72733050800675,11.15,0.283
1825,4,-73.99130506745969,40.724793971536045,11.15,0.283
1826,4,-73.98964453748063,40.72829115339778,11.15,0.283
1827,4,-73.98778950573934,40.723756562653186,11.15,0.283
1828,4,-73.99206615181481,40.72376035673995,11.15,0.283
1829,4,-73.98355847693931,40.725520753392566,11.15,0.283
1830,4,-73.98829164177306,40.727051903576466,11.15,0.283
1831,4,-73.98630994892109,40.716653185276755,11.15,0.283
1832,4,-73.98881034886813,40.715495431901445,11.15,0.283
1833,4,-73.98823672742817,40.718342173212996,11.15,0.283
1834,4,-73.98694342236425,40.71890758188332,11.15,0.283
1835,4,-73.98727944848693,40.72172144761261,11.15,0.283
1836,4,-73.98462903723458,40.72325761181441,11.15,0.283
1837,4,-73.98690904172638,40.71905969486252,11.15,0.283
1838,4,-73.98864325067106,40.721499526973595,11.15,0.283
1839,4,-73.98515102955292,40.722945880635656,11.15,0.283
1840,4,-73.98748449133643,40.715548045310705,11.15,0.283
1841,4,-73.9913831595079,40.71642217744837,11.15,0.283
1842,4,-73.99113454658202,40.714516142962744,11.15,0.283
1843,4,-73.98893624197011,40.714805402481495,11.15,0.283
1844,4,-73.98749536241641,40.71648033778598,11.15,0.283
1845,4,-73.99323824585986,40.72173971511208,11.15,0.283
1846,4,-73.99306751580559,40.71709539853536,11.15,0.283
1847,4,-73.9854698988586,40.720664768083964,11.15,0.283
1848,4,-73.99001966368172,40.723136943968086,11.15,0.283
1849,4,-73.98860753083872,40.71497331160829,11.15,0.283
1850,4,-73.98305147297052,40.71785732898365,11.15,0.283
1851,4,-73.99256295293968,40.72171854725421,11.15,0.283
1852,4,-73.99225893726661,40.72002344205504,11.15,0.283
1853,4,-73.98275150700368,40.71646853480822,11.15,0.283
1854,4,-73.98299900498728,40.71645084642481,11.15,0.283
1855,4,-73.99009497374067,40.72286860127555,11.15,0.283
1856,4,-73.99429324822904,40.71492242509408,11.15,0.283
1857,4,-73.98970803914851,40.71501816217586,11.15,0.283
1858,4,-73.99128719344652,40.71924881789452,11.15,0.283
1859,4,-73.99309280601156,40.720025886259634,11.15,0.283
1860,4,-73.99041833478611,40.719241377244124,11.15,0.283
1861,4,-73.99298472551735,40.72185683405437,11.15,0.283
1862,4,-73.98396799549691,40.71853537938596,11.15,0.283
1863,4,-73.99326998337646,40.71861067469108,11.15,0.283
1864,4,-73.9858535074231,40.72067132313703,11.15,0.283
1865,4,-73.98437775737229,40.71689625516038,11.15,0.283
1866,4,-73.98641044701805,40.72292783447202,11.15,0.283
1867,4,-73.98821798210768,40.71955823482544,11.15,0.283
1868,4,-73.9828435029279,40.719734707159255,11.15,0.283
1869,4,-73.99014926403898,40.71449180573397,11.15,0.283
1870,4,-73.99303338640269,40.71507459138108,11.15,0.283
1871,4,-73.98599420365721,40.71492646582059,11.15,0.283
1872,4,-73.9867085883395,40.71684971729823,11.15,0.283
1873,4,-73.99112579969038,40.72234019352733,11.15,0.283
1874,4,-73.98908235650077,40.71522952941751,11.15,0.283
1875,4,-73.9835993628203,40.71524024426415,11.15,0.283
1876,4,-73.98476720380232,40.71729789805734,11.15,0.283
1877,4,-73.98926529456352,40.71839461656394,11.15,0.283
1878,4,-73.9846101128065,40.72093474254655,11.15,0.283
1879,4,-73.99179085958212,40.718496686837874,11.15,0.283
1880,4,-73.98483267275306,40.71762676475024,11.15,0.283
1881,4,-73.98455028836781,40.72257892745621,11.15,0.283
1882,4,-73.99379084311961,40.715824859648116,11.15,0.283
1883,4,-73.98846207438717,40.719381445349434,11.15,0.283
1884,4,-73.9907506742308,40.71829693456141,11.15,0.283
1885,4,-73.99045860590635,40.72073597239896,11.15,0.283
1886,4,-73.99316900431717,40.71566578605255,11.15,0.283
1887,4,-73.98691510528452,40.720778832788284,11.15,0.283
1888,4,-73.98615287937213,40.71711366151208,11.15,0.283
1889,4,-73.98926771933202,40.721873672093515,11.15,0.283
1890,4,-73.98537490122267,40.717346454239326,11.15,0.283
1891,4,-73.99256641566406,40.71700796353377,11.15,0.283
1892,4,-73.99225539398155,40.71510972779185,11.15,0.283
1893,4,-73.9862404487816,40.72250990400764,11.15,0.283
